Temperature (°C),Humidity (%),Occupancy,Energy Consumption (kWh)
19.533333333333296,41.29,1,40
19.5,41.29,1,50
19.5,41.29,0,40
19.5,41.29,1,50
19.5,41.29,0,40
19.5,41.29,0,20
19.5,41.29,1,20
19.5,41.4,1,30
19.5,41.4,1,40
19.39,41.29,1,50
19.39,41.29,0,50
19.463333333333296,41.363333333333294,1,50
19.39,41.29,1,40
19.39,41.29,1,40
19.39,41.345,0,40
19.39,41.363333333333294,1,40
19.39,41.363333333333294,0,40
19.39,41.363333333333294,0,50
19.29,41.4,1,50
19.3566666666667,41.4,0,30
19.29,41.4,1,20
19.29,41.4,1,30
19.32333333333329,41.4,0,30
19.32333333333329,41.4,1,40
19.29,41.4,1,50
19.29,41.4,1,50
19.29,41.29,1,50
19.29,41.29,1,40
19.29,41.29,1,40
19.29,41.29,1,50
19.2,41.2,0,40
19.2,41.2,1,40
19.2,41.2,0,40
19.2,41.2,1,40
19.1333333333333,41.1266666666667,1,20
19.1,41.1266666666667,0,30
19.1,41.1266666666667,1,30
19.1,41.2,1,70
19.1,41.0,0,230
19.1,40.933333333333294,1,660
19.1,41.0,1,510
19.1,41.19333333333329,0,300
19.1,41.4666666666667,1,300
19.23,41.5666666666667,0,350
19.3566666666667,41.96,1,90
19.6966666666667,42.723333333333294,1,100
19.963333333333296,42.53,1,130
20.1,42.1,1,200
20.1,41.8266666666667,1,480
20.1333333333333,41.9,1,430
20.2,41.69333333333329,0,630
20.29,41.363333333333294,1,600
20.365,40.8925,0,470
20.463333333333296,40.7666666666667,1,740
20.5,40.7,0,600
20.56666666666669,40.6266666666667,0,560
20.6,40.4,0,440
20.6666666666667,40.2666666666667,1,280
20.73,39.6333333333333,0,110
20.79,39.36,1,80
20.76,38.7966666666667,0,70
20.76,38.463333333333296,0,50
20.76,38.29,1,50
20.7,38.29,1,60
20.7,38.3266666666667,0,60
20.7,38.4666666666667,1,50
20.6666666666667,38.59,1,60
20.6,38.6633333333333,1,50
20.6,38.79,0,50
20.533333333333296,38.863333333333294,0,40
20.5,38.933333333333294,1,30
20.5,39.06,0,40
20.39,39.09,1,50
20.39,39.2,1,50
20.32333333333329,39.2,1,50
20.29,39.53,1,40
20.23,39.463333333333296,1,50
20.2,39.4,0,40
20.1333333333333,39.4,1,50
20.1,39.29,1,40
20.1,39.23,1,50
20.0,39.2,1,50
20.0,39.2,1,40
19.89,39.2,1,40
19.89,39.2,1,30
19.79,39.09,1,20
19.79,39.09,1,20
19.7,39.09,1,40
19.7,39.09,0,50
19.6666666666667,39.06,0,40
19.6,39.0,0,50
19.55,38.95,0,50
19.5,39.0,0,40
19.5,39.0,0,40
19.39,38.9,0,50
19.39,38.9,0,50
19.39,38.9,1,50
19.39,38.9,1,40
19.29,38.9,0,50
19.29,38.9666666666667,1,20
19.29,39.03,0,30
19.23,39.03,1,10
19.2,39.0,1,40
19.2,39.0,0,60
19.2,39.09,1,40
19.1333333333333,39.09,1,50
19.1,39.09,1,40
19.1,39.1633333333333,1,40
19.06666666666669,39.2,1,40
19.0,39.2,0,70
19.0,39.595,1,50
19.0,39.963333333333296,0,50
19.0,40.03,1,40
19.0,40.0,1,30
19.0,39.933333333333294,1,30
18.963333333333296,39.933333333333294,1,20
18.89,40.06,0,50
18.89,40.2,0,50
18.89,40.2,0,50
18.89,40.3266666666667,0,50
18.89,40.5266666666667,1,40
18.89,40.59,0,40
18.89,40.53,0,50
18.79,40.4,1,40
18.79,40.4,1,40
18.79,40.433333333333294,1,40
18.79,40.433333333333294,1,40
18.7,40.5,0,20
18.7,40.56,0,30
18.7,40.59,1,30
18.7,40.59,1,40
18.7,40.59,0,40
18.625,40.545,1,40
18.6,40.53,0,50
18.6,40.5,0,50
18.6,40.5,1,50
18.6,40.5,1,40
18.6,40.5,1,40
18.6,40.5,0,40
18.6,40.5,1,20
18.7,40.56,0,20
18.76,40.5,0,30
18.79,40.4,1,50
18.79,40.4,1,40
18.79,40.29,1,50
18.8566666666667,40.29,1,40
18.89,40.29,1,40
18.89,40.23,1,40
18.89,40.2,0,40
18.9266666666667,40.09,1,50
19.0,40.03,0,50
19.0,39.9666666666667,0,50
19.0,39.9,1,30
19.0,39.9,1,30
19.0,39.9,0,20
19.0,39.9,0,20
19.0,39.9,1,50
19.0,39.9,0,50
19.06666666666669,39.9,1,50
19.1,39.9,1,40
19.1,39.9,1,40
19.15,39.9,1,40
19.2,39.9666666666667,1,40
19.23,40.03,0,40
19.29,40.09,1,50
19.29,40.1266666666667,1,60
19.29,40.1266666666667,0,20
19.34,40.2,1,20
19.39,40.23,1,30
19.39,40.29,1,40
19.29,40.26,1,40
19.29,40.1266666666667,1,50
19.29,40.06,1,40
19.29,39.933333333333294,1,50
19.26,39.83333333333329,1,50
19.2,39.7,1,40
19.2,39.6633333333333,1,40
19.2,39.59,1,50
19.2,39.59,0,60
19.2,39.53,1,190
19.1666666666667,39.4666666666667,1,350
19.1,39.2666666666667,0,210
19.06666666666669,39.09,1,140
19.0,39.03,0,110
19.0,38.8266666666667,0,120
19.0,38.9666666666667,1,120
19.0,39.19,0,110
19.0,39.463333333333296,1,260
19.0,39.863333333333294,1,550
19.033333333333296,40.7666666666667,1,480
19.1666666666667,40.8266666666667,0,360
19.2,41.0266666666667,0,360
19.26,40.8266666666667,1,290
19.32333333333329,40.8,1,460
19.39,41.1333333333333,1,570
19.39,40.6333333333333,0,470
19.39,40.433333333333294,1,450
19.5,40.363333333333294,1,450
19.56666666666669,40.1566666666667,1,380
19.6333333333333,40.0,0,110
19.7,39.86,1,110
19.7,39.6633333333333,1,110
19.7,39.53,1,100
19.73,39.33333333333329,0,110
19.79,39.1266666666667,1,120
19.79,38.66,1,70
19.79,38.25,0,50
19.79,38.2,1,40
19.79,38.23,1,30
19.79,38.29,0,30
19.79,38.433333333333294,0,50
19.79,38.56,1,50
19.79,38.59,0,50
19.79,38.59,1,40
19.79,38.7,0,50
19.79,38.7,1,40
19.79,38.7,0,40
19.79,38.76,1,50
19.7,38.8266666666667,1,40
19.7,38.9,1,30
19.7,39.0,1,30
19.6333333333333,38.933333333333294,0,30
19.6,39.0,1,30
19.6,39.06,0,50
19.56666666666669,39.1266666666667,0,40
19.5,39.2,0,50
19.4266666666667,39.2,1,50
19.39,39.23,1,50
19.39,39.29,1,40
19.3566666666667,39.29,1,40
19.29,39.29,0,40
19.26,39.223333333333294,1,30
19.2,39.1633333333333,1,20
19.2,39.2,1,20
19.1333333333333,39.2,0,30
19.1,39.2,1,50
19.1,39.2,1,50
19.0,39.09,0,40
19.0,39.09,0,50
18.963333333333296,39.06,1,40
18.89,39.0,1,40
18.89,39.0,0,50
18.82333333333329,38.933333333333294,1,50
18.79,38.9,0,50
18.7675,38.9,1,30
18.7,38.9666666666667,1,30
18.7,39.0,1,20
18.7,39.0,1,20
18.6666666666667,38.9666666666667,0,40
18.6,38.9666666666667,0,50
18.6,39.0,1,50
18.6,39.0,1,50
18.56666666666669,39.09,1,40
18.5,39.09,0,80
18.5,39.39,0,40
18.5,39.59,0,50
18.5,39.79,1,340
18.5,39.79,0,150
18.5,39.6633333333333,1,50
18.4266666666667,39.463333333333296,1,40
18.39,39.26,1,60
18.39,39.1266666666667,0,60
18.39,38.863333333333294,1,60
18.34,38.5475,1,50
18.32333333333329,38.3266666666667,1,70
18.29,38.1333333333333,1,60
18.29,37.933333333333294,1,60
18.29,37.8266666666667,1,60
18.23,37.7666666666667,0,350
18.2,37.7,0,360
18.2,37.83333333333329,1,80
18.2,37.863333333333294,1,50
18.2,37.73,1,60
18.2,38.03,1,80
18.2,38.823333333333295,0,50
18.2,38.9666666666667,0,80
18.26,39.83333333333329,1,90
18.2,38.96,1,90
18.2,38.4266666666667,0,70
18.2,37.9,1,90
18.2,37.3666666666667,0,60
18.2,36.9666666666667,1,70
18.125,36.9,0,90
18.1,36.9,1,70
18.1,36.9,0,110
18.1,36.8266666666667,1,70
18.1,36.8266666666667,0,70
18.1,36.9,0,80
18.1,36.7966666666667,0,330
18.033333333333296,36.53,1,220
18.0,36.43,1,70
18.0,36.23,0,60
18.0,36.06,1,50
18.0,36.0,1,60
17.89,35.8633333333333,1,80
17.89,35.73,0,70
17.89,35.6266666666667,1,80
17.89,35.7,0,70
17.8566666666667,35.79,0,80
17.79,35.79,1,70
17.79,35.8266666666667,0,80
17.79,35.975,1,50
17.79,36.06,1,40
17.7,36.09,1,30
17.7,36.1633333333333,1,50
17.7,36.2,0,80
17.7,36.26,0,80
17.6,36.23,1,80
17.6,36.29,0,70
17.6,36.29,0,90
17.6,36.29,0,80
17.6,36.29,0,80
17.6,36.363333333333294,0,80
17.5,36.433333333333294,0,70
17.5,36.5,1,60
17.5,36.5,1,50
17.5,36.56,1,80
17.5,36.59,0,80
17.5,36.6633333333333,0,60
17.39,36.6266666666667,0,70
17.39,36.75,1,340
17.39,36.9666666666667,1,360
17.39,37.03,0,160
17.39,37.1633333333333,1,120
17.39,37.2,0,90
17.39,37.33333333333329,1,90
17.39,37.53,1,90
17.4633333333333,37.723333333333294,1,80
17.5333333333333,38.03,1,170
17.6,38.09,1,830
17.7633333333333,41.16,0,540
17.9633333333333,46.5666666666667,1,340
18.23,44.2566666666667,0,410
18.3566666666667,43.2566666666667,1,390
18.533333333333296,43.36,1,360
18.6,42.2333333333333,1,330
18.73,41.2666666666667,1,210
18.8566666666667,41.0,1,100
19.0,40.863333333333294,1,160
19.1,40.395,1,390
19.26,39.59666666666671,0,440
19.4266666666667,39.1633333333333,0,400
19.5,39.03,0,420
19.6,38.863333333333294,0,390
19.6666666666667,38.73,1,410
19.7,38.5266666666667,0,210
19.76,38.3266666666667,1,70
19.79,38.06,0,60
19.8566666666667,37.933333333333294,0,50
19.89,37.9,1,70
19.89,37.9,1,160
19.9266666666667,37.9,1,360
20.0,37.8266666666667,1,150
20.0,37.9,1,60
20.0,37.9,0,60
20.0,38.0,1,50
20.0,38.0,1,50
19.89,38.09,1,50
19.82333333333329,38.09,0,50
19.79,38.145,1,50
19.76,38.1266666666667,0,60
19.7,38.26,0,50
19.6666666666667,38.29,0,40
19.6,38.29,1,20
19.56666666666669,38.433333333333294,1,30
19.5,38.56,1,50
19.463333333333296,38.6633333333333,1,50
19.39,38.6633333333333,1,60
19.3566666666667,38.79,0,60
19.29,38.79,0,60
19.29,38.79,1,40
19.23,38.73,0,60
19.2,38.7,1,40
19.1333333333333,38.76,1,40
19.1,38.79,1,40
19.1,38.79,1,30
19.06666666666669,38.76,1,40
19.0,38.7,1,60
18.89,38.645,1,50
18.89,38.59,1,50
18.89,38.59,0,40
18.79,38.59,1,50
18.73,38.59,1,50
18.7,38.6266666666667,0,60
18.7,38.6266666666667,1,50
18.6,38.59,1,40
18.6,38.59,1,30
18.6,38.59,0,30
18.6,38.59,1,40
18.5,38.6266666666667,1,50
18.5,38.7,0,50
18.463333333333296,38.6633333333333,0,60
18.39,38.6633333333333,1,60
18.39,38.7,0,50
18.39,38.7,1,40
18.3566666666667,38.73,1,50
18.29,38.79,0,50
18.29,38.79,1,60
18.29,39.3,1,30
18.29,39.893333333333295,1,30
18.26,39.723333333333294,0,50
18.2,39.59,1,50
18.2,39.59,0,50
18.2,39.59,0,40
18.2,39.6633333333333,1,60
18.2,39.59,0,40
18.1666666666667,39.4666666666667,1,50
18.1,39.2666666666667,0,40
18.1,39.06,1,30
18.1,38.933333333333294,0,20
18.06666666666669,38.723333333333294,1,20
18.0,38.59,1,40
18.0,38.5,0,40
18.0,38.433333333333294,0,40
17.89,38.29,0,50
17.89,38.29,1,60
17.89,38.145,0,60
17.8566666666667,38.0266666666667,1,60
17.79,37.8266666666667,1,50
17.79,37.7,0,40
17.79,37.7,1,30
17.79,37.7,1,50
17.79,37.7,0,70
17.79,37.59,0,60
17.79,37.59,0,60
17.79,37.6266666666667,1,60
17.79,37.7,1,60
17.79,37.7,1,60
17.8566666666667,37.76,1,50
17.89,37.7,1,50
17.9633333333333,37.6266666666667,1,40
18.0,37.59,1,50
18.0,37.53,0,50
18.0,37.4666666666667,0,60
18.0,37.4,0,60
18.0,37.345,0,50
18.033333333333296,37.3266666666667,1,50
18.1,37.3266666666667,1,50
18.1,37.1633333333333,0,50
18.1,37.09,0,50
18.1,37.0,1,290
18.1,37.06,1,360
18.1,37.1633333333333,0,230
18.1666666666667,37.09,1,60
18.2,36.863333333333294,0,70
18.26,36.73,0,70
18.32333333333329,36.4,1,80
18.39,36.3266666666667,1,60
18.533333333333296,36.5,0,60
18.6666666666667,36.76,1,40
18.82333333333329,36.9,1,50
18.963333333333296,36.9,1,50
19.16333333333329,36.863333333333294,1,40
19.3566666666667,36.73,1,40
19.55,36.645,1,40
19.73,36.59,1,50
19.79,36.6633333333333,0,40
19.82333333333329,36.73,0,50
19.89,36.863333333333294,0,40
19.89,36.9,1,40
19.89,36.9,0,40
19.89,36.933333333333294,1,40
19.89,37.0,1,50
19.79,37.03,0,40
19.79,37.09,1,20
19.79,37.2,1,20
19.73,37.2,1,30
19.7,37.2,0,50
19.7,37.2,1,70
19.6,36.723333333333294,1,90
19.6,36.53,1,110
19.6,35.7233333333333,1,200
19.6,34.9233333333333,1,430
19.6,34.3,1,1070
19.73,37.863333333333294,1,890
19.8566666666667,47.6633333333333,1,590
19.89,49.4966666666667,0,100
19.963333333333296,47.03,1,100
20.1,43.69333333333329,1,120
20.1,42.16,1,150
20.2,40.55666666666671,0,120
20.2,39.7566666666667,1,120
20.2,38.9,0,160
20.26,38.5666666666667,1,480
20.29,37.9666666666667,0,460
20.29,37.9,1,360
20.29,37.863333333333294,1,330
20.3566666666667,37.73,0,310
20.39,37.5,1,250
20.463333333333296,37.56,1,220
20.533333333333296,37.5266666666667,1,90
20.6,37.3266666666667,1,80
20.7,37.29,1,80
20.7225,37.2225,1,70
20.73,37.2,1,50
20.79,37.223333333333294,1,50
20.79,37.03,0,40
20.7,36.9,1,40
20.7,36.9,1,40
20.7,36.9,1,30
20.6333333333333,36.8266666666667,1,50
20.6,36.8266666666667,1,50
20.6,36.9,1,40
20.5,36.9,0,50
20.5,36.9666666666667,1,40
20.39,36.933333333333294,0,40
20.39,37.06,0,40
20.29,37.1266666666667,0,40
20.29,37.2,0,50
20.2,37.2,1,30
20.2,37.2,0,30
20.1,37.23,1,20
20.075,37.345,0,40
20.0,37.29,0,40
19.963333333333296,37.29,0,50
19.82333333333329,37.23,0,40
19.79,37.2,1,50
19.79,37.2,1,50
19.7,37.29,1,40
19.7,37.29,1,40
19.6666666666667,37.29,0,30
19.6,37.29,1,20
19.56666666666669,37.29,1,30
19.5,37.29,1,30
19.463333333333296,37.29,0,40
19.39,37.29,0,50
19.3566666666667,37.3266666666667,0,40
19.3566666666667,37.4,0,50
19.29,37.4,1,30
19.23,37.4,1,40
19.2,37.4,1,40
19.125,37.475,1,50
19.1,37.5,1,40
19.06666666666669,37.5,1,20
19.0,37.5,1,20
19.0,37.59,0,30
18.9266666666667,37.59,0,40
18.89,37.59,0,40
18.89,37.6633333333333,1,50
18.89,37.7,1,50
18.82333333333329,37.7,0,40
18.79,37.7,1,50
18.79,37.7,0,40
18.7,37.7,1,40
18.7,37.76,0,30
18.7,37.79,0,30
18.7,37.79,1,20
18.6666666666667,38.0,0,30
18.6,38.06,0,70
18.6,38.19333333333329,0,50
18.6,38.57,1,60
18.6,38.9,1,40
18.6,39.0,0,40
18.6,38.933333333333294,1,40
18.6,39.0,1,60
18.533333333333296,38.933333333333294,0,50
18.5,38.76,1,30
18.5,38.7,0,80
18.5,38.56,0,340
18.5,38.433333333333294,1,50
18.463333333333296,38.4666666666667,0,50
18.39,38.4,1,60
18.39,38.4,1,60
18.39,38.4,0,60
18.39,38.433333333333294,1,60
18.39,38.5,0,50
18.29,38.5,1,60
18.29,38.5,1,30
18.3566666666667,38.53,1,30
18.29,38.59,1,30
18.29,38.59,0,340
18.29,38.59,1,400
18.29,38.6633333333333,1,70
18.39,38.79,1,50
18.39,38.79,1,40
18.39,38.79,1,40
18.39,38.79,0,40
18.39,38.79,0,40
18.39,38.79,1,30
18.39,38.79,1,30
18.39,38.79,1,20
18.39,38.76,1,30
18.39,38.7,0,40
18.4266666666667,38.73,0,50
18.5,38.79,1,40
18.39,38.7,0,40
18.39,38.7,1,50
18.5,38.79,1,50
18.4266666666667,38.73,1,40
18.39,38.7,0,30
18.39,38.79,1,20
18.39,38.79,1,20
18.39,38.79,1,20
18.39,38.79,0,40
18.39,38.79,1,50
18.39,38.79,1,50
18.3566666666667,38.9,0,40
18.29,38.9,0,40
18.29,39.0,0,40
18.29,39.0,1,40
18.29,39.09,1,40
18.29,39.1633333333333,1,20
18.26,39.1633333333333,0,30
18.2,39.1633333333333,0,20
18.2,39.23,1,40
18.2,39.29,1,40
18.2,39.4,1,40
18.2,39.4666666666667,0,40
18.15,39.545,1,40
18.1,39.6266666666667,1,40
18.1,39.7,1,50
18.1,39.7,1,50
18.1,39.76,1,20
18.1,39.8266666666667,1,20
18.1,39.9,0,20
18.0,39.9,0,30
18.0,39.9666666666667,1,40
18.0,40.03,1,40
18.0,40.09,0,50
18.0,40.1266666666667,0,40
18.0,40.2,0,50
18.0,40.29,1,40
18.0,40.29,0,30
17.89,40.4,0,20
17.89,40.4,0,20
17.89,40.433333333333294,0,20
17.89,40.5,0,50
17.89,40.5,1,50
17.8233333333333,40.463333333333296,0,40
17.8233333333333,40.53,1,40
17.79,40.53,0,40
17.79,40.59,1,40
17.79,40.6266666666667,1,40
17.79,40.7,1,30
17.79,40.7,1,20
17.73,40.76,0,30
17.73,40.79,0,30
17.73,40.79,1,40
17.7,40.9,1,40
17.7,40.9,1,40
17.7,40.933333333333294,1,40
17.7,41.0,1,40
17.7,41.0,1,50
17.7,41.06,0,40
17.6666666666667,41.06,1,20
17.6,41.06,1,20
17.6,41.145,0,20
17.6,41.2,1,40
17.6,41.26,0,40
17.6,41.29,1,50
17.6,41.29,0,40
17.5666666666667,41.4,1,50
17.5,41.4666666666667,1,40
17.5,41.5,0,40
17.5,41.56,1,20
17.5,41.59,1,20
17.5,41.6633333333333,1,20
17.5,41.73,0,30
17.5,41.79,0,50
17.5,41.8266666666667,0,50
17.5,41.9,1,40
17.39,41.9,1,40
17.39,41.9666666666667,1,40
17.39,42.0,1,40
17.4633333333333,42.06,1,30
17.39,42.09,1,20
17.39,42.1266666666667,0,30
17.39,42.2,1,30
17.39,42.2666666666667,0,40
17.39,42.4,1,40
17.39,42.433333333333294,1,50
17.39,42.5,1,40
17.39,42.59,0,40
17.39,42.59,0,30
17.3566666666667,42.6266666666667,0,50
17.29,42.7,0,20
17.29,42.7,0,20
17.29,42.76,1,20
17.29,42.79,1,40
17.29,42.79,0,40
17.29,42.8266666666667,0,50
17.29,42.9,1,40
17.29,43.0,1,40
17.29,43.05,1,50
17.29,43.2,1,50
17.29,43.2,1,10
17.29,43.2,1,20
17.29,43.2,1,20
17.23,43.2,0,40
17.26,43.26,1,40
17.26,43.26,0,40
17.2,43.2,1,50
17.2,43.26,0,50
17.2,43.3266666666667,1,40
17.2,43.3266666666667,1,40
17.2,43.3266666666667,1,20
17.2,43.3266666666667,1,20
17.2,43.3266666666667,0,40
17.2,43.4,0,120
17.2,43.4,1,160
17.2,43.4,0,220
17.1,43.4,1,130
17.1,43.4,0,210
17.1,43.4,1,140
17.1,43.5,1,130
17.1,43.5,1,190
17.1,43.59,0,130
17.1,43.6633333333333,1,120
17.1,43.7,1,120
17.1,43.7,1,120
17.1,43.7,1,200
17.1,43.7,1,120
17.0,43.6266666666667,0,110
17.0,43.7,1,120
17.0,43.7,0,130
17.0,43.7,0,130
17.0,43.79,0,170
17.0,43.79,0,110
17.0,43.8266666666667,0,140
17.0,43.9,0,110
17.0,43.9,1,120
17.0,43.975,1,110
17.0,44.0,1,110
17.0,44.03,1,250
17.0,44.09,0,250
17.0,44.09,1,100
17.0,44.1633333333333,1,120
16.89,44.29,0,120
16.89,44.363333333333294,1,140
16.89,44.433333333333294,0,190
16.89,44.5,1,150
16.89,44.5,1,150
16.89,44.56,0,150
16.89,44.59,0,150
16.89,44.6633333333333,1,140
16.89,44.7,1,130
16.89,44.76,0,180
16.89,44.79,1,280
16.89,44.79,0,170
16.8233333333333,44.8266666666667,1,130
16.89,44.925,1,80
16.89,45.0,0,80
16.89,45.4266666666667,0,70
16.89,45.76,0,80
16.8566666666667,45.76,0,60
16.8566666666667,45.76,0,40
16.79,45.7,1,50
16.79,45.7,0,70
16.79,45.6633333333333,1,80
16.79,45.59,1,120
16.79,45.5266666666667,1,120
16.79,45.2666666666667,1,420
16.79,45.29,0,410
16.79,45.29,1,240
16.79,45.1633333333333,1,220
16.79,45.09,1,60
16.8233333333333,45.36,0,70
16.89,45.6333333333333,1,90
16.89,45.59,1,110
16.89,45.7475,0,90
16.9633333333333,46.1333333333333,0,100
17.1333333333333,46.29,1,90
17.2,46.23,1,90
17.3233333333333,46.29,1,90
17.4633333333333,46.43,1,70
17.6333333333333,46.6633333333333,0,70
17.76,46.33,1,80
17.9266666666667,46.0266666666667,1,100
18.1333333333333,45.7666666666667,0,100
18.32333333333329,45.43,0,90
18.463333333333296,45.23,1,110
18.6333333333333,44.863333333333294,0,110
18.7,44.6566666666667,1,110
18.89,44.43,0,110
18.963333333333296,44.1566666666667,0,100
19.033333333333296,43.863333333333294,0,80
19.1,43.73,1,90
19.2,43.4666666666667,1,100
19.2675,43.2675,1,110
19.29,43.03,1,100
19.39,42.863333333333294,0,100
19.39,42.73,1,90
19.39,42.43,1,70
19.39,42.23,1,70
19.39,42.1633333333333,0,60
19.39,42.09,1,50
19.29,42.06,0,50
19.29,42.0,0,60
19.26,41.93,1,80
19.2,41.79,1,70
19.2,41.79,0,80
19.1333333333333,41.79,0,80
19.1,41.8266666666667,1,60
19.033333333333296,41.8266666666667,1,40
19.0,41.79,1,40
18.9266666666667,41.863333333333294,1,20
18.89,41.9,1,20
18.865,41.95,0,30
18.79,41.9,1,50
18.76,42.0,1,40
18.7,42.06,0,50
18.7,42.09,1,40
18.6333333333333,42.03,0,40
18.6,42.09,1,40
18.6,42.09,1,50
18.5,42.2,1,30
18.5,42.26,1,30
18.463333333333296,42.29,1,20
18.39,42.29,1,20
18.39,42.3266666666667,1,40
18.32333333333329,42.4,0,40
18.29,42.4,1,50
18.23,42.3266666666667,0,40
18.26,42.4,1,50
18.2,42.4,1,50
18.2,42.433333333333294,1,40
18.125,42.5675,0,20
18.1,42.6633333333333,0,30
18.1,42.7,1,20
18.033333333333296,42.6266666666667,0,30
18.0,42.7,0,40
18.0,42.7,0,50
17.9266666666667,42.73,1,50
17.9266666666667,42.79,1,40
17.89,42.79,0,40
17.89,42.863333333333294,0,40
17.79,42.79,0,40
17.79,42.79,1,30
17.79,42.79,1,20
17.79,42.863333333333294,0,30
17.76,42.8266666666667,0,30
17.7,42.9,0,40
17.7,42.933333333333294,1,40
17.7,43.0,1,50
17.7,43.0,0,40
17.625,43.0,0,40
17.6666666666667,43.06,0,40
17.6,43.0,1,50
17.6,43.0,0,40
17.6,43.19333333333329,1,220
17.6,43.4666666666667,1,360
17.6,43.6266666666667,0,360
17.6,43.76,0,590
17.6,44.16666666666671,0,850
17.6666666666667,44.69333333333329,1,690
17.79,45.49,1,800
17.8566666666667,46.6966666666667,1,710
18.033333333333296,46.6633333333333,1,680
18.1,46.53,0,290
18.2,46.09666666666671,1,190
18.26,46.29,1,120
18.32333333333329,46.26,0,140
18.39,46.1266666666667,1,260
18.39,46.0,1,310
18.4725,45.745,1,230
18.56666666666669,45.2666666666667,1,180
18.6333333333333,45.0,1,320
18.76,45.0,1,620
18.89,44.83333333333329,0,620
18.963333333333296,44.5666666666667,0,530
19.1,44.723333333333294,1,180
19.1666666666667,44.6633333333333,0,180
19.2,44.8266666666667,0,120
19.26,44.9666666666667,1,140
19.32333333333329,44.863333333333294,1,100
19.39,44.79,1,120
19.533333333333296,44.723333333333294,1,100
19.6666666666667,44.53,0,130
19.73,44.26,0,270
19.8566666666667,44.26,0,520
20.0,45.5666666666667,1,580
20.06666666666669,48.9666666666667,1,520
20.1333333333333,47.9933333333333,0,350
20.26,47.4,1,340
20.34,46.395,1,330
20.4266666666667,45.93,1,290
20.5,45.73,1,300
20.6333333333333,45.433333333333294,0,280
20.76,45.433333333333294,1,220
20.9266666666667,45.223333333333294,1,90
21.06666666666669,45.1633333333333,1,90
21.2,45.1633333333333,1,100
21.26,45.09,1,90
21.32333333333329,45.223333333333294,1,80
21.39,45.03,0,80
21.39,45.0666666666667,1,80
21.39,45.1266666666667,1,90
21.5,45.1333333333333,1,90
21.5,45.06,0,90
21.4266666666667,44.963333333333296,0,80
21.4266666666667,45.03,0,70
21.5,45.03,1,50
21.5,45.03,1,60
21.6,45.03,0,40
21.6,45.1175,1,60
21.6,45.1266666666667,1,60
21.6666666666667,45.33333333333329,1,140
21.6,44.5266666666667,1,80
21.6,44.1333333333333,1,70
21.6,43.86,1,60
21.6333333333333,43.7,0,70
21.7,43.7,1,60
21.7,43.56,1,70
21.7,43.433333333333294,1,70
21.7,43.29,1,70
21.7,43.23,1,60
21.7,43.2,0,40
21.7,43.26,1,40
21.73,43.1633333333333,0,60
21.79,43.03,0,350
21.89,42.76,1,410
21.963333333333296,42.5666666666667,1,80
22.0,42.363333333333294,0,100
22.075,42.195,1,80
22.1,42.03,1,270
22.1,41.9,0,280
22.1,41.9,1,90
22.1333333333333,41.9,1,90
22.2,41.9,1,90
22.2,41.79,0,90
22.2,41.79,0,80
22.1666666666667,41.8266666666667,1,70
22.1,41.9,1,70
22.06666666666669,41.863333333333294,0,90
22.0,41.79,1,100
22.0,41.79,0,90
21.9266666666667,41.79,1,280
21.89,41.73,0,390
21.82333333333329,41.73,1,150
21.76,41.8266666666667,0,50
21.7,42.1,0,50
21.6666666666667,42.26,0,40
21.6666666666667,42.26,0,50
21.55,42.29,1,30
21.5,42.3266666666667,1,20
21.5,42.4,0,40
21.463333333333296,42.363333333333294,1,50
21.39,42.29,1,50
21.3566666666667,42.29,1,50
21.29,42.363333333333294,1,40
21.29,42.4,0,50
21.23,42.4,1,50
21.2,42.4,1,50
21.2,42.4,0,50
21.1666666666667,42.4,1,60
21.1,42.4666666666667,0,50
21.06666666666669,42.4666666666667,1,40
21.0,42.4,0,40
21.0,42.4,1,20
21.0,42.4,1,30
21.0,42.5,1,40
20.9266666666667,42.5,0,50
20.8566666666667,42.5,1,50
20.79,42.5,1,60
20.79,42.5,1,40
20.76,42.53,1,50
20.7,42.59,1,50
20.7,42.59,1,40
20.7,42.6633333333333,0,50
20.6666666666667,42.6633333333333,1,60
20.6,42.59,1,50
20.6,42.7,0,60
20.6,42.7,0,30
20.56666666666669,42.7,0,30
20.5,42.7,1,20
20.5,42.79,1,40
20.5,42.79,1,50
20.39,42.79,1,50
20.39,42.79,1,60
20.3566666666667,42.79,0,50
20.29,42.79,0,40
20.29,42.8266666666667,1,50
20.29,42.9,0,40
20.29,43.145,0,50
20.2,43.3266666666667,1,40
20.2,43.4666666666667,1,50
20.2,43.53,1,60
20.1333333333333,43.59,1,30
20.1,43.6266666666667,1,20
20.1,43.7,1,30
20.06666666666669,43.7,1,50
20.0,43.7,1,50
20.0,43.7,0,40
20.0,43.7,1,60
20.0,43.7,1,50
20.0,43.76,0,50
19.963333333333296,43.79,1,50
19.89,43.79,1,50
19.89,43.9,0,40
19.89,43.9,0,50
19.8566666666667,43.9,0,50
19.8566666666667,43.9,0,20
19.79,43.9,0,40
19.79,43.9,1,30
19.79,43.9666666666667,0,50
19.79,44.0,1,40
19.79,44.0,0,50
19.73,44.0,1,50
19.79,44.06,0,40
19.79,44.09,1,50
19.79,44.1633333333333,1,50
19.79,44.2,1,60
19.8566666666667,44.33333333333329,0,50
